Date Time Hour Beginning,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout
2022-08-16 11:00:00 PM,47520.0,4550.0,14640.021,284.938,14924,959,0.0
2022-08-17 12:00:00 AM,47520.0,4550.0,14493.147,272.338,14765,485,0.0
2022-08-17 01:00:00 AM,47520.0,4550.0,14304.845,272.338,14577,183,0.0
2022-08-17 02:00:00 AM,47520.0,4550.0,14179.962,272.338,14452,3,0.0
2022-08-17 03:00:00 AM,47520.0,4550.0,14157.973,272.338,14430,311,0.0
2022-08-17 04:00:00 AM,47520.0,4550.0,14009.771,272.155,14281,926,0.0
2022-08-17 05:00:00 AM,47520.0,4550.0,14148.188,256.69,14404,878,0.0
2022-08-17 06:00:00 AM,47520.0,4550.0,14382.15,256.69,14638,84,0.0
2022-08-17 07:00:00 AM,47520.0,4550.0,14285.707,256.69,14542,397,0.0
2022-08-17 08:00:00 AM,47520.0,4550.0,14185.855,256.69,14442,545,0.0
2022-08-17 09:00:00 AM,47520.0,4550.0,14215.947,256.69,14472,637,0.0
2022-08-17 10:00:00 AM,47520.0,4550.0,14366.274,256.69,14622,964,0.0
2022-08-17 11:00:00 AM,47520.0,4550.0,14602.397,256.69,14859,087,0.0
2022-08-17 12:00:00 PM,47520.0,4550.0,14619.736,256.69,14876,426,0.0
2022-08-17 01:00:00 PM,47520.0,4550.0,14648.364,256.69,14905,054,0.0
2022-08-17 02:00:00 PM,47520.0,4550.0,14642.788,256.69,14899,478,0.0
2022-08-17 03:00:00 PM,47520.0,4550.0,14582.301,560.607,15142,908,0.0
2022-08-17 04:00:00 PM,47520.0,4550.0,14720.66,655.69,15376,35,0.0
2022-08-17 05:00:00 PM,47520.0,4550.0,14807.452,624.69,15432,142,0.0
2022-08-17 06:00:00 PM,47520.0,4550.0,14642.532,539.69,15182,222,0.0
2022-08-17 07:00:00 PM,47520.0,4550.0,14499.074,492.257,14991,33,0.0
2022-08-17 08:00:00 PM,47520.0,4550.0,14009.678,405.69,14415,368,0.0
2022-08-17 09:00:00 PM,47520.0,4550.0,13900.903,370.257,14271,159,0.0
2022-08-17 10:00:00 PM,47520.0,4455.0,13839.889,268.19,14108,079,0.0
2022-08-17 11:00:00 PM,47520.0,4436.0,13481.702,256.69,13738,392,0.0
2022-08-18 12:00:00 AM,47520.0,4436.0,13150.606,256.69,13407,296,0.0
2022-08-18 01:00:00 AM,47520.0,4436.0,13217.485,256.69,13474,175,0.0
2022-08-18 02:00:00 AM,47520.0,4436.0,13301.667,256.69,13558,357,0.0
2022-08-18 03:00:00 AM,47520.0,4436.0,13301.667,256.69,13558,357,0.0
2022-08-18 04:00:00 AM,47520.0,4436.0,13243.111,256.69,13499,801,0.0
2022-08-18 05:00:00 AM,47520.0,4448.25,13293.715,199.69,13493,405,0.0
2022-08-18 06:00:00 AM,47520.0,4583.0,13386.072,196.69,13582,762,0.0
2022-08-18 07:00:00 AM,47520.0,4583.0,13579.257,196.69,13775,947,0.0
2022-08-18 08:00:00 AM,47520.0,4583.0,13704.195,196.69,13900,885,0.0
2022-08-18 09:00:00 AM,47520.0,4583.0,13240.211,196.69,13436,901,0.0
2022-08-18 10:00:00 AM,47520.0,4583.0,13288.618,196.69,13485,308,0.0
2022-08-18 11:00:00 AM,47520.0,4583.0,13471.386,196.69,13668,076,0.0
2022-08-18 12:00:00 PM,47520.0,4583.0,14125.909,535.09,14660,999,0.0
2022-08-18 01:00:00 PM,47520.0,4583.0,14328.946,694.69,15023,636,0.0
2022-08-18 02:00:00 PM,47520.0,4560.95,14417.121,585.423,15002,544,0.0
2022-08-18 03:00:00 PM,47520.0,4436.0,14227.01,686.69,14913,7,0.0
2022-08-18 04:00:00 PM,47520.0,4436.0,14046.767,811.357,14858,123,0.0
2022-08-18 05:00:00 PM,47520.0,4436.0,13693.697,856.69,14550,387,0.0
2022-08-18 06:00:00 PM,47520.0,4436.0,13924.148,856.69,14780,838,0.0
2022-08-18 07:00:00 PM,47520.0,4436.0,13978.687,725.34,14704,027,0.0
2022-08-18 08:00:00 PM,47520.0,4436.0,14135.784,564.165,14699,949,0.0
2022-08-18 09:00:00 PM,47520.0,4436.0,14060.705,501.79,14562,495,0.0
2022-08-18 10:00:00 PM,47520.0,4436.0,14216.752,317.49,14534,242,0.0
2022-08-18 11:00:00 PM,47520.0,4436.0,14223.989,367.365,14591,354,0.0
2022-08-19 12:00:00 AM,47520.0,4436.0,13873.84,278.94,14152,78,0.0
2022-08-19 01:00:00 AM,47520.0,4436.0,13843.84,196.69,14040,53,0.0
2022-08-19 02:00:00 AM,47520.0,4436.0,13893.3,196.69,14089,99,0.0
2022-08-19 03:00:00 AM,47520.0,4436.0,13552.774,196.69,13749,464,0.0
2022-08-19 04:00:00 AM,47520.0,4436.0,13542.805,196.69,13739,495,0.0
2022-08-19 05:00:00 AM,47520.0,4436.0,13426.83,179.98,13606,809,0.0
2022-08-19 06:00:00 AM,47520.0,4436.0,13390.945,171.13,13562,075,0.0
2022-08-19 07:00:00 AM,47520.0,4478.0,13385.953,167.988,13553,941,0.0
2022-08-19 08:00:00 AM,47520.0,4526.0,13416.693,165.11,13581,803,0.0
2022-08-19 09:00:00 AM,47520.0,4526.0,13516.076,158.06,13674,136,0.0
2022-08-19 10:00:00 AM,47520.0,4526.0,13572.979,170.627,13743,605,0.0
2022-08-19 11:00:00 AM,47520.0,4526.0,13908.722,221.527,14130,248,0.0
2022-08-19 12:00:00 PM,47520.0,4526.0,14357.192,275.393,14632,586,0.0
2022-08-19 01:00:00 PM,47520.0,4526.0,14293.637,347.46,14641,097,0.0
2022-08-19 02:00:00 PM,47520.0,4526.0,14289.283,397.06,14686,343,0.0
2022-08-19 03:00:00 PM,47520.0,4526.0,14246.947,397.06,14644,007,0.0
2022-08-19 04:00:00 PM,47520.0,4526.0,14284.957,397.06,14682,017,0.0
2022-08-19 05:00:00 PM,47520.0,4526.0,14281.531,397.06,14678,591,0.0
2022-08-19 06:00:00 PM,47520.0,4526.0,14125.498,291.66,14417,158,0.0
2022-08-19 07:00:00 PM,47520.0,4526.0,13952.383,273.06,14225,443,0.0
2022-08-19 08:00:00 PM,47520.0,4526.0,13912.728,238.427,14151,154,0.0
2022-08-19 09:00:00 PM,47520.0,4526.0,14052.141,181.06,14233,201,0.0
2022-08-19 10:00:00 PM,47520.0,4526.0,14054.204,168.769,14222,973,0.0
2022-08-19 11:00:00 PM,47520.0,4569.4,14019.762,166.685,14186,447,0.0
2022-08-20 12:00:00 AM,47520.0,4712.0,13803.321,161.05,13964,371,0.0
2022-08-20 01:00:00 AM,47520.0,4712.0,13750.953,161.05,13912,003,0.0
2022-08-20 02:00:00 AM,47520.0,4712.0,13968.728,161.05,14129,778,0.0
2022-08-20 03:00:00 AM,47520.0,4712.0,14282.813,161.05,14443,863,0.0
2022-08-20 04:00:00 AM,47520.0,4712.0,14394.843,161.05,14555,893,0.0
2022-08-20 05:00:00 AM,47520.0,4712.0,14649.034,161.05,14810,084,0.0
2022-08-20 06:00:00 AM,47520.0,4712.0,14599.115,161.05,14760,165,0.0
2022-08-20 07:00:00 AM,47520.0,4712.0,14527.379,161.05,14688,429,0.0
2022-08-20 08:00:00 AM,47520.0,4712.0,14532.222,161.05,14693,272,0.0
2022-08-20 09:00:00 AM,47520.0,4712.0,14675.313,161.05,14836,363,0.0
2022-08-20 10:00:00 AM,47520.0,4758.179,14508.313,161.05,14669,363,0.0
2022-08-20 11:00:00 AM,47520.0,4796.77,14503.858,183.45,14687,308,0.0
2022-08-20 12:00:00 PM,47520.0,4800.057,14650.385,189.05,14839,435,0.0
2022-08-20 01:00:00 PM,47520.0,4800.057,14691.558,263.15,14954,708,0.0
2022-08-20 02:00:00 PM,47520.0,4800.057,14517.636,303.05,14820,686,0.0
2022-08-20 03:00:00 PM,47520.0,4735.482,14431.244,335.633,14766,877,0.0
2022-08-20 04:00:00 PM,47520.0,4712.0,14513.766,396.05,14909,816,0.0
2022-08-20 05:00:00 PM,47520.0,4712.0,14345.22,398.05,14743,27,0.0
2022-08-20 06:00:00 PM,47520.0,4712.0,14446.089,361.017,14807,105,0.0
2022-08-20 07:00:00 PM,47520.0,4712.0,14491.199,289.583,14780,783,0.0
2022-08-20 08:00:00 PM,47520.0,4712.0,14701.722,233.05,14934,772,0.0
2022-08-20 09:00:00 PM,47520.0,4712.0,14599.311,233.05,14832,361,0.0
2022-08-20 10:00:00 PM,47520.0,4712.0,14394.004,229.3,14623,304,0.0
2022-08-20 11:00:00 PM,47520.0,4712.0,14439.656,179.05,14618,706,0.0
2022-08-21 12:00:00 AM,47520.0,4712.0,14317.873,161.05,14478,923,0.0
2022-08-21 01:00:00 AM,47520.0,4712.0,14234.697,161.05,14395,747,0.0
2022-08-21 02:00:00 AM,47520.0,4712.0,14181.344,161.05,14342,394,0.0
2022-08-21 03:00:00 AM,47520.0,4712.0,14176.097,161.05,14337,147,0.0
2022-08-21 04:00:00 AM,47520.0,4712.0,14318.767,161.05,14479,817,0.0
2022-08-21 05:00:00 AM,47520.0,4712.0,14293.801,161.05,14454,851,0.0
2022-08-21 06:00:00 AM,47520.0,4712.0,14256.034,161.05,14417,084,0.0
2022-08-21 07:00:00 AM,47520.0,4712.0,14236.636,161.05,14397,686,0.0
2022-08-21 08:00:00 AM,47520.0,4712.0,14404.535,161.05,14565,585,0.0
2022-08-21 09:00:00 AM,47520.0,4712.0,14289.936,161.05,14450,986,0.0
2022-08-21 10:00:00 AM,47520.0,4712.0,14220.676,161.05,14381,726,0.0
2022-08-21 11:00:00 AM,47520.0,4712.0,13769.132,161.05,13930,182,0.0
2022-08-21 12:00:00 PM,47520.0,4712.0,13886.438,166.694,14053,132,0.0
2022-08-21 01:00:00 PM,47520.0,4712.0,13875.103,169.31,14044,413,0.0
2022-08-21 02:00:00 PM,47520.0,4712.0,13813.684,169.31,13982,994,0.0
2022-08-21 03:00:00 PM,47520.0,4712.0,13746.387,169.31,13915,697,0.0
2022-08-21 04:00:00 PM,47520.0,4700.0,13660.706,169.31,13830,016,0.0
2022-08-21 05:00:00 PM,47520.0,4622.0,13276.126,162.65,13438,776,0.0
2022-08-21 06:00:00 PM,47520.0,4622.0,13108.681,161.77,13270,451,0.0
2022-08-21 07:00:00 PM,47520.0,4622.0,13189.723,161.77,13351,493,0.0
2022-08-21 08:00:00 PM,47520.0,4622.0,13257.523,161.77,13419,293,0.0
2022-08-21 09:00:00 PM,47520.0,4622.0,13405.196,161.77,13566,966,0.0
2022-08-21 10:00:00 PM,47520.0,4622.0,13286.073,161.77,13447,843,0.0
2022-08-21 11:00:00 PM,47520.0,4622.0,13227.494,161.77,13389,264,0.0
2022-08-22 12:00:00 AM,47520.0,4622.0,13117.828,161.77,13279,598,0.0
2022-08-22 01:00:00 AM,47520.0,4622.0,13138.582,161.77,13300,352,0.0
2022-08-22 02:00:00 AM,47520.0,4622.0,13107.933,161.77,13269,703,0.0
2022-08-22 03:00:00 AM,47520.0,4622.0,12992.701,161.77,13154,471,0.0
2022-08-22 04:00:00 AM,47520.0,4622.0,13098.247,161.77,13260,017,0.0
2022-08-22 05:00:00 AM,47520.0,4622.0,13289.585,161.383,13450,968,0.0
2022-08-22 06:00:00 AM,47520.0,4622.0,13288.226,161.37,13449,596,0.0
2022-08-22 07:00:00 AM,47520.0,4622.0,13178.277,169.318,13347,594,0.0
2022-08-22 08:00:00 AM,47520.0,4659.5,13274.516,170.72,13445,236,0.0
2022-08-22 09:00:00 AM,47520.0,4872.0,13356.711,170.72,13527,431,0.0
2022-08-22 10:00:00 AM,47520.0,4872.0,13429.751,170.72,13600,471,0.0
2022-08-22 11:00:00 AM,47520.0,4872.0,13861.272,170.72,14031,992,0.0
2022-08-22 12:00:00 PM,47520.0,4872.0,14003.398,170.72,14174,118,0.0
2022-08-22 01:00:00 PM,47520.0,4872.0,13996.255,170.72,14166,975,0.0
2022-08-22 02:00:00 PM,47520.0,4872.0,14033.896,166.401,14200,296,0.0
2022-08-22 03:00:00 PM,47520.0,4851.167,13989.141,165.83,14154,971,0.0
2022-08-22 04:00:00 PM,47520.0,4622.0,13807.71,165.83,13973,54,0.0
2022-08-22 05:00:00 PM,47520.0,4622.0,13728.609,165.83,13894,439,0.0
2022-08-22 06:00:00 PM,47520.0,4671.4,13659.843,165.83,13825,673,0.0
2022-08-22 07:00:00 PM,47520.0,4679.0,13446.806,165.83,13612,636,0.0
2022-08-22 08:00:00 PM,47520.0,4679.0,13337.73,165.83,13503,56,0.0
2022-08-22 09:00:00 PM,47520.0,4679.0,13381.239,165.83,13547,069,0.0
2022-08-22 10:00:00 PM,47520.0,4629.6,13816.276,165.83,13982,106,0.0
2022-08-22 11:00:00 PM,47520.0,4622.0,13744.097,165.83,13909,927,0.0
2022-08-23 12:00:00 AM,47520.0,4874.0,13767.737,165.83,13933,567,0.0
2022-08-23 01:00:00 AM,47520.0,5342.0,13710.057,165.83,13875,887,0.0
2022-08-23 02:00:00 AM,47520.0,5342.0,13683.367,165.83,13849,197,0.0
2022-08-23 03:00:00 AM,47520.0,5342.0,13645.106,165.83,13810,936,0.0
2022-08-23 04:00:00 AM,47520.0,5342.0,13595.42,184.105,13779,524,0.0
2022-08-23 05:00:00 AM,47520.0,5342.0,13431.607,218.132,13649,739,0.0
2022-08-23 06:00:00 AM,47520.0,5342.0,13165.906,230.469,13396,376,0.0
2022-08-23 07:00:00 AM,47520.0,5483.667,13126.077,236.357,13362,434,0.0
2022-08-23 08:00:00 AM,47520.0,5592.0,13098.393,236.357,13334,75,0.0
2022-08-23 09:00:00 AM,47520.0,5592.0,13160.438,236.357,13396,795,0.0
2022-08-23 10:00:00 AM,47520.0,5592.0,13216.968,236.357,13453,325,0.0
2022-08-23 11:00:00 AM,47520.0,5592.0,13621.539,236.357,13857,896,0.0
2022-08-23 12:00:00 PM,47520.0,5619.09,13848.365,236.357,14084,722,0.0
2022-08-23 01:00:00 PM,47520.0,5325.757,13795.75,236.357,14032,107,0.0
2022-08-23 02:00:00 PM,47520.0,5143.09,13939.576,236.357,14175,933,0.0
2022-08-23 03:00:00 PM,47520.0,4818.957,14158.429,236.357,14394,786,0.0
2022-08-23 04:00:00 PM,47520.0,4358.09,14092.334,229.852,14322,186,0.0
2022-08-23 05:00:00 PM,47520.0,4358.09,14065.568,210.337,14275,905,0.0
2022-08-23 06:00:00 PM,47520.0,4022.09,14319.837,223.281,14543,118,0.0
2022-08-23 07:00:00 PM,47520.0,3677.667,14404.081,233.328,14637,409,0.0
2022-08-23 08:00:00 PM,47520.0,3651.0,14085.361,229.387,14314,748,0.0
2022-08-23 09:00:00 PM,47520.0,3651.0,13994.097,219.595,14213,692,0.0
2022-08-23 10:00:00 PM,47520.0,3651.0,14113.134,210.337,14323,471,0.0
2022-08-23 11:00:00 PM,47520.0,3651.0,14012.03,210.337,14222,367,0.0
2022-08-24 12:00:00 AM,47520.0,3780.833,13889.245,210.508,14099,753,0.0
2022-08-24 01:00:00 AM,47520.0,3841.0,13994.673,224.67,14219,343,0.0
2022-08-24 02:00:00 AM,47520.0,3841.0,13642.428,224.67,13867,098,0.0
2022-08-24 03:00:00 AM,47520.0,3841.0,13796.517,224.67,14021,187,0.0
2022-08-24 04:00:00 AM,47520.0,3841.0,13749.336,224.67,13974,006,0.0
2022-08-24 05:00:00 AM,47520.0,3841.0,13739.959,223.702,13963,661,0.0
2022-08-24 06:00:00 AM,47520.0,3986.533,13752.212,215.761,13967,973,0.0
2022-08-24 07:00:00 AM,47520.0,4068.167,13771.903,212.384,13984,287,0.0
2022-08-24 08:00:00 AM,47520.0,4246.295,13623.654,212.43,13836,084,0.0
2022-08-24 09:00:00 AM,47520.0,4304.582,13002.996,212.43,13215,426,0.0
2022-08-24 10:00:00 AM,47520.0,4308.814,12945.793,212.43,13158,223,0.0
2022-08-24 11:00:00 AM,47520.0,4308.814,12847.146,212.43,13059,576,0.0
2022-08-24 12:00:00 PM,47520.0,4308.814,13074.563,212.43,13286,993,0.0
2022-08-24 01:00:00 PM,47520.0,4308.814,13475.703,212.43,13688,133,0.0
2022-08-24 02:00:00 PM,47520.0,4308.814,13378.128,202.3,13580,428,0.0
2022-08-24 03:00:00 PM,47520.0,4259.853,13365.91,182.04,13547,95,0.0
2022-08-24 04:00:00 PM,47520.0,3978.432,13306.724,184.832,13491,556,0.0
2022-08-24 05:00:00 PM,47520.0,3841.0,13317.444,232.838,13550,282,0.0
2022-08-24 06:00:00 PM,47520.0,3841.0,13583.383,363.63,13947,013,0.0
2022-08-24 07:00:00 PM,47520.0,3841.0,13579.949,359.932,13939,881,0.0
2022-08-24 08:00:00 PM,47520.0,3841.0,13552.368,358.47,13910,838,0.0
2022-08-24 09:00:00 PM,47520.0,3879.333,13919.742,358.47,14278,212,0.0
2022-08-24 10:00:00 PM,47520.0,4416.0,14173.515,237.053,14410,569,0.0
2022-08-24 11:00:00 PM,47520.0,4369.5,14244.064,203.47,14447,534,0.0
2022-08-25 12:00:00 AM,47520.0,4230.0,15038.116,203.47,15241,586,0.0
2022-08-25 01:00:00 AM,47520.0,4230.0,14939.304,203.47,15142,774,0.0
2022-08-25 02:00:00 AM,47520.0,4230.0,14849.231,203.47,15052,701,0.0
2022-08-25 03:00:00 AM,47520.0,4230.0,14501.004,203.47,14704,474,0.0
2022-08-25 04:00:00 AM,47520.0,4230.0,14326.519,203.47,14529,989,0.0
2022-08-25 05:00:00 AM,47520.0,4230.0,13862.813,203.47,14066,283,0.0
2022-08-25 06:00:00 AM,47520.0,4373.067,13754.853,203.09,13957,943,0.0
2022-08-25 07:00:00 AM,47520.0,4465.5,13681.49,197.96,13879,45,0.0
2022-08-25 08:00:00 AM,47520.0,4628.0,14186.451,197.96,14384,411,0.0
2022-08-25 09:00:00 AM,47520.0,4628.0,14608.161,199.665,14807,826,0.0
2022-08-25 10:00:00 AM,47520.0,4628.0,14915.831,207.61,15123,441,0.0
2022-08-25 11:00:00 AM,47520.0,4628.0,14934.503,207.61,15142,113,0.0
2022-08-25 12:00:00 PM,47520.0,4628.0,14657.18,207.61,14864,79,0.0
2022-08-25 01:00:00 PM,47520.0,4628.0,14372.478,207.61,14580,088,0.0
2022-08-25 02:00:00 PM,47520.0,4628.0,13925.965,207.61,14133,575,0.0
2022-08-25 03:00:00 PM,47520.0,4491.767,13814.42,207.61,14022,03,0.0
2022-08-25 04:00:00 PM,47520.0,4230.0,13861.704,207.61,14069,314,0.0
2022-08-25 05:00:00 PM,47520.0,4230.0,14235.613,207.61,14443,223,0.0
2022-08-25 06:00:00 PM,47520.0,4230.0,13747.63,200.759,13948,389,0.0
2022-08-25 07:00:00 PM,47520.0,4230.0,13633.912,220.5,13854,412,0.0
2022-08-25 08:00:00 PM,47520.0,4230.0,13598.179,226.5,13824,679,0.0
2022-08-25 09:00:00 PM,47520.0,4230.0,13525.185,226.5,13751,685,0.0
2022-08-25 10:00:00 PM,47520.0,4230.0,13283.932,226.5,13510,432,0.0
2022-08-25 11:00:00 PM,47520.0,4388.133,13028.872,226.5,13255,372,0.0
2022-08-26 12:00:00 AM,47520.0,5063.0,12665.46,212.72,12878,18,0.0
2022-08-26 01:00:00 AM,47520.0,5543.0,12089.126,210.6,12299,726,0.0
2022-08-26 02:00:00 AM,47520.0,5543.0,11902.204,210.6,12112,804,0.0
2022-08-26 03:00:00 AM,47520.0,5543.0,11810.774,210.6,12021,374,0.0
2022-08-26 04:00:00 AM,47520.0,5543.0,11795.941,208.13,12004,071,0.0
2022-08-26 05:00:00 AM,47520.0,5543.0,11715.048,194.07,11909,118,0.0
2022-08-26 06:00:00 AM,47520.0,5543.0,11438.47,191.72,11630,19,0.0
2022-08-26 07:00:00 AM,47520.0,5613.833,11313.595,191.72,11505,315,0.0
2022-08-26 08:00:00 AM,47520.0,5793.0,11219.966,191.72,11411,686,0.0
2022-08-26 09:00:00 AM,47520.0,5793.0,11165.355,191.72,11357,075,0.0
2022-08-26 10:00:00 AM,47520.0,5802.883,11524.115,191.72,11715,835,0.0
2022-08-26 11:00:00 AM,47520.0,6386.0,11254.035,191.72,11445,755,0.0
2022-08-26 12:00:00 PM,47520.0,6386.0,11124.926,191.72,11316,646,0.0
2022-08-26 01:00:00 PM,47520.0,6386.0,10980.894,191.72,11172,614,0.0
2022-08-26 02:00:00 PM,47520.0,6386.0,10958.389,191.72,11150,109,0.0
2022-08-26 03:00:00 PM,47520.0,6373.5,11259.311,191.72,11451,031,0.0
2022-08-26 04:00:00 PM,47520.0,6136.0,11607.136,198.14,11805,276,0.0
2022-08-26 05:00:00 PM,47520.0,6136.0,12539.665,237.765,12777,43,0.0
2022-08-26 06:00:00 PM,47520.0,6136.0,12884.107,249.99,13134,097,0.0
2022-08-26 07:00:00 PM,47520.0,6136.0,13112.581,238.99,13351,571,0.0
2022-08-26 08:00:00 PM,47520.0,6136.0,12992.945,238.99,13231,935,0.0
2022-08-26 09:00:00 PM,47520.0,6136.0,12679.616,238.99,12918,606,0.0
2022-08-26 10:00:00 PM,47520.0,6136.0,12461.419,238.99,12700,409,0.0
2022-08-26 11:00:00 PM,47520.0,6136.0,12682.66,238.99,12921,65,0.0
2022-08-27 12:00:00 AM,47520.0,6136.0,13060.536,228.19,13288,726,0.0
2022-08-27 01:00:00 AM,47520.0,6136.0,13378.233,211.99,13590,223,0.0
2022-08-27 02:00:00 AM,47520.0,6136.0,13327.983,211.99,13539,973,0.0
2022-08-27 03:00:00 AM,47520.0,6136.0,13047.864,211.99,13259,854,0.0
2022-08-27 04:00:00 AM,47520.0,5987.167,13127.69,211.99,13339,68,0.0
2022-08-27 05:00:00 AM,47520.0,5946.0,12907.183,209.62,13116,803,0.0
2022-08-27 06:00:00 AM,47520.0,5946.0,12397.264,196.19,12593,454,0.0
2022-08-27 07:00:00 AM,47520.0,5946.0,12189.033,196.19,12385,223,0.0
2022-08-27 08:00:00 AM,47520.0,5946.0,12110.216,196.19,12306,406,0.0
2022-08-27 09:00:00 AM,47520.0,5953.333,11839.441,196.19,12035,631,0.0
2022-08-27 10:00:00 AM,47520.0,5966.0,11593.879,196.19,11790,069,0.0
2022-08-27 11:00:00 AM,47520.0,5966.0,11661.345,196.19,11857,535,0.0
2022-08-27 12:00:00 PM,47520.0,5966.0,11696.332,196.19,11892,522,0.0
2022-08-27 01:00:00 PM,47520.0,5966.0,11908.358,196.19,12104,548,0.0
2022-08-27 02:00:00 PM,47520.0,5966.0,11935.101,196.19,12131,291,0.0
2022-08-27 03:00:00 PM,47520.0,5966.0,11940.984,196.19,12137,174,0.0
2022-08-27 04:00:00 PM,47520.0,5966.0,12084.079,194.551,12278,63,0.0
2022-08-27 05:00:00 PM,47520.0,5965.667,12529.321,201.162,12730,483,0.0
2022-08-27 06:00:00 PM,47520.0,5946.0,12412.342,338.696,12751,038,0.0
2022-08-27 07:00:00 PM,47520.0,5946.0,12472.914,387.202,12860,116,0.0
2022-08-27 08:00:00 PM,47520.0,5946.0,12376.807,387.202,12764,009,0.0
2022-08-27 09:00:00 PM,47520.0,5946.0,12548.407,387.202,12935,609,0.0
2022-08-27 10:00:00 PM,47520.0,5946.0,12521.157,387.202,12908,359,0.0
2022-08-27 11:00:00 PM,47520.0,6078.6,12482.542,387.202,12869,744,0.0
2022-08-28 12:00:00 AM,47520.0,6227.7,12861.07,387.202,13248,272,0.0
2022-08-28 01:00:00 AM,47520.0,6091.0,12947.283,387.202,13334,485,0.0
2022-08-28 02:00:00 AM,47520.0,6091.0,12805.01,387.202,13192,212,0.0
2022-08-28 03:00:00 AM,47520.0,5767.167,12928.344,387.202,13315,546,0.0
2022-08-28 04:00:00 AM,47520.0,5756.0,12983.041,385.535,13368,576,0.0
2022-08-28 05:00:00 AM,47520.0,5756.0,12930.661,337.202,13267,863,0.0
2022-08-28 06:00:00 AM,47520.0,5756.0,12708.077,337.202,13045,279,0.0
2022-08-28 07:00:00 AM,47520.0,5756.0,12740.875,337.202,13078,077,0.0
2022-08-28 08:00:00 AM,47520.0,5756.0,12591.315,337.202,12928,517,0.0
2022-08-28 09:00:00 AM,47520.0,5851.083,12686.483,329.807,13016,291,0.0
2022-08-28 10:00:00 AM,47520.0,5511.0,13357.419,201.762,13559,181,0.0
2022-08-28 11:00:00 AM,47520.0,5765.4,12878.688,206.862,13085,55,0.0
2022-08-28 12:00:00 PM,47520.0,5799.0,12937.781,210.762,13148,543,0.0
2022-08-28 01:00:00 PM,47520.0,5688.6,13057.054,210.762,13267,816,0.0
2022-08-28 02:00:00 PM,47520.0,5511.0,13261.603,210.762,13472,365,0.0
2022-08-28 03:00:00 PM,47520.0,5577.5,13804.437,210.762,14015,199,0.0
2022-08-28 04:00:00 PM,47520.0,5606.0,13949.742,210.762,14160,504,0.0
2022-08-28 05:00:00 PM,47520.0,5606.0,14080.403,210.762,14291,165,0.0
2022-08-28 06:00:00 PM,47520.0,5673.5,13957.863,235.345,14193,208,0.0
2022-08-28 07:00:00 PM,47520.0,5741.0,13914.677,235.762,14150,439,0.0
2022-08-28 08:00:00 PM,47520.0,5741.0,13939.423,235.762,14175,185,0.0
2022-08-28 09:00:00 PM,47520.0,5741.0,14054.224,227.545,14281,769,0.0
2022-08-28 10:00:00 PM,47520.0,5674.5,14351.464,206.762,14558,226,0.0
2022-08-28 11:00:00 PM,47520.0,5646.0,14359.107,200.512,14559,619,0.0
2022-08-29 12:00:00 AM,47520.0,5646.0,14308.593,181.762,14490,355,0.0
2022-08-29 01:00:00 AM,47520.0,5612.25,14526.262,181.762,14708,024,0.0
2022-08-29 02:00:00 AM,47520.0,5511.0,14875.533,181.762,15057,295,0.0
2022-08-29 03:00:00 AM,47520.0,5511.0,14856.19,181.762,15037,952,0.0
2022-08-29 04:00:00 AM,47520.0,5511.0,14686.352,186.263,14872,615,0.0
2022-08-29 05:00:00 AM,47520.0,5511.0,14525.485,192.072,14717,557,0.0
2022-08-29 06:00:00 AM,47520.0,5511.0,14330.923,192.072,14522,995,0.0
2022-08-29 07:00:00 AM,47520.0,5511.0,14253.073,192.072,14445,145,0.0
2022-08-29 08:00:00 AM,47520.0,5511.0,14205.648,192.072,14397,72,0.0
2022-08-29 09:00:00 AM,47520.0,5362.5,14416.753,193.333,14610,086,0.0
2022-08-29 10:00:00 AM,47520.0,5181.0,14745.795,204.827,14950,622,0.0
2022-08-29 11:00:00 AM,47520.0,5156.333,14671.338,201.278,14872,616,0.0
2022-08-29 12:00:00 PM,47520.0,4885.0,14263.822,236.005,14499,827,0.0
2022-08-29 01:00:00 PM,47520.0,4885.0,14294.116,237.172,14531,288,0.0
2022-08-29 02:00:00 PM,47520.0,4860.25,14359.112,237.172,14596,284,0.0
2022-08-29 03:00:00 PM,47520.0,4588.0,14787.151,237.172,15024,323,0.0
2022-08-29 04:00:00 PM,47520.0,4588.0,15029.793,351.572,15381,365,0.0
2022-08-29 05:00:00 PM,47520.0,4588.0,14514.806,424.022,14938,828,0.0
2022-08-29 06:00:00 PM,47520.0,4588.0,14446.616,434.172,14880,788,0.0
2022-08-29 07:00:00 PM,47520.0,4588.0,14396.812,439.562,14836,374,0.0
2022-08-29 08:00:00 PM,47520.0,4588.0,14588.315,443.412,15031,727,0.0
2022-08-29 09:00:00 PM,47520.0,4588.0,14882.008,360.151,15242,159,0.0
2022-08-29 10:00:00 PM,47520.0,4588.0,15570.197,304.462,15874,659,0.0
2022-08-29 11:00:00 PM,47520.0,4588.0,15595.578,287.262,15882,84,0.0
2022-08-30 12:00:00 AM,47520.0,4588.0,15142.105,287.262,15429,367,0.0
2022-08-30 01:00:00 AM,47520.0,4588.0,15321.657,287.262,15608,919,0.0
2022-08-30 02:00:00 AM,47520.0,4588.0,15303.957,287.262,15591,219,0.0
